"rand","email","categoria","categoria1","categoria2","categoria3"
"0.5392167","Boa noite pessoal, tenho uma duvida, uso uma rx 480 nitro + de 8 bg, sinto que meu processador da pequenos gargalos nela mas nada demais, meu processador é uma i5 3570, tava pensando em ir para um i7 3770 e aumentar as memorias de 8 para 16 , a pergunta é o seguinte, qual o melhor ,fazer esse up para i7 3770 e aumentar de 8 para 16 gigas de memoria ou fazer tudo do 0, tipo ir para um 6700? compensa realmente ir para o i7 6700, e o i7 3770 gargalaria a rx 480? meu uso é só para games.
obg desde ja","3","1","1","1"
"0.3836708"," Teu processador tem Threads, não tem Hyper Threadig, como todo i5 desktop. ;)

 

Teu gargalo atual não é o processador, e s vai trocar, u acho melhor trocar o conjunto todo.

 

Diga, por favor, qual o resto de sua configuração 9e modelo exato da fonte) e quanto você pode gastar, pra podemos direcionar melhor seu tópico. ","3","1","1","1"
"0.1895141"," olá galera gostaria de ajuda para montar um pc gamer até o momento tenho a seguinte config em mente:

 

i5 6600k

b150m-c/br   ---->>> já li que essa placa não é boa para esse processador pois não permite overclock ja vi que indicam a z170. Qual placa-mãe deveria pegar? 

gtx asus 1060 6gb  ou rx 480 8gb (prefiro gtx mas se a mudança no desempenho for algo significativo troco)

hyperx fury 8gb 2400mhz (penso em 2 pentes de 16 vi uns reviews em que a memoria ddr4 influencia muito no desempenho e fps)

ssd 240gb

","3","1","1","1"
"0.2838258","Desculpe a nubada mas tipo o i5 nao opera em 2.7ghz porque o meu nao sai desse valor ai ?","3","1","1","1"
"0.6709298","

Já troquei a pasta térmica, limpei poeira, removi a bateria que já estava viciada, mas nada resolveu.

Tenho acompanhado a temperatura, e o processador Intel Core i3 380M é o componente que mais esquenta, chegando a picos de 85° a 90°, e aí o notebook desliga direto ou hiberna.

O cooler está funcionando normalmente e esses picos ocorrem quando abro muitos programas ou abro algo pesado (trabalho com programação).

  ","3","1","1","1"
"0.4702099","Desculpem se for o lugar errado.

Vi recentemente num tópico como resposta que vale mais a pena pegar processador usado...

Apesar de não aceitar bem essa ideia, isso é valido?
Valeria mais a pena pegar um processador usado que um novo? ","3","1","1","1"
"0.9123897","voce precisa dar mais detalhes. Qual o modelo do mac? Qual a versao original do osx dele? Qual a versao que voce esta tentando instalar? voce baixou essa imagem do osx da loja da apple? voce ja havia usado esta mesma imagem em outra instalacao que deu certo? ","2","1","1","1"
"0.593955"," Olá   amigos .

To  com um  problema ,tem  uma  maquina meio  antiga  com   s o   xp  ,só  que  fui  formata   e   começou  a  apresenta   tela azul  e não  conclui   a instalação    ,agora aparece   uma  tela azul   quando ligo   e tento  formata   ,será  que  é o  HD  que  já esta  pifando   ,é   aquele  hd  de   4o giga   tem  uns  14 anos   ele  ,fico  no  aguardo  e desde  ja agradeço ,  ah  tipo  assim   na  bios  ele   aparece   ,ta  la  HD  sansugue  40gb por   isso  a  duvida  ,será  que  ele  ta  ruim    ou pode  ser  outra  coisa  ,tipo   se  eu  reseta  a  bios   resolve ,fico  no  aguardo ","2","1","1","1"
"0.890667","Meu i5 4460 está com CPU VCore em 1.728, temperatura dele normal 30-50, sem overclock nenhum, também porque não tem como e Turbo Boost ligado, não sei se foi depois de eu ter colocado a placa de vídeo. tá normal isso?","3","1","1","1"
"0.3221776","Ola Valadão, tenho uma central digistar XT 72 e preciso do esquema de configuração do cabo serial, por favor me envia.

abs .","1","1","1","1"
"0.7440282","bom dia amigo preciso que você mim ajude estou com uma central 1005 da intelbras quando puxa a linha fica baixo você pode mim ajudar?","1","1","1","1"
"0.3787748","BoM DIA, você teria como me ajudar a programar uma central APEX modelo XC360?","1","1","1","1"
"0.3143342","Tenho um HD de 500GB de um notebook HP que vou passar, tem windows 8.1 e quero colocar num macbook modelo MD101BZ/A, um conhecido trocou o drive de dvd por um HD, não sabia que isso era possível. Quero saber se esse modelo posso fazer isso e se o Macbook já tem suporte ao windows 8.1?","2","1","1","1"
"0.6289238","Amigão, você deve ligar um cabo serial entre Pabx x Micro e no micro que irá ter o Taritron instalado deverá também ter a chave de liberação de licença USB do Taritron. Abs","1","1","1","1"
"0.621019","INTERCONEXION HIPATH3800 VS CISCO CON E&M.

Alguém poderia me ajudarcom esta configuração","1","1","1","1"
"0.4389861","Estou tendo dores de cabeça para instalar uma central Leucotron Active todos pois não sei como e fazer a instalação eletronica. Não sei onde ligar as entradas dos troncos e ramais. O modelo Wave que eu tinha foi bem fácil pois tudoi estava escrito na tampa interna dela, talvez por não ser digital. Nas placas dos troncos tem um conector RJ45, não se é entrada do tronco ou do ramal ou ambos.","1","1","1","1"
"0.0808374","Bom dia,

Estou contratando o serviço DDR digital, assim vou fazer aquisição de uma nova central.

As que me foram oferecidas até então são: Siemens Hipath 1190 e Astra(Ericsson) BusinessPhone 250.

Gostaria de pedir ajuda para tomar minha decisão e saber quanto a assitencia tecnica qual atendimento é mais eficiente.","1","1","1","1"
"0.3120071","Eu acredito muito nessa arquitetura, porque do jeito que está intel sem concorrência e dólar alto, o que será de nós? Já viram os preços dos recém chegados skylake na kabum?","3","1","1","1"
"0.1518348","Pessoal, tenho um Macbook Pro mid-2009 e ele está com um problema estranho, parece que a tecla Shift (da esquerda) fica permanentemente apertada pois quando booto o note ele está entrando direto no modo de segurança e só funcionam as teclas maiusculas e !@#$%ˆ&*() ao invés dos números, estou até conseguindo dar um jeito apertando o Alt durante o boot e usando o KeyMap4Mac para desabilitar o Shift mas gostaria de resolver definitivamente este problema.","2","1","1","1"
"0.1721098","Olá, pessoal.

 

Fiz um upgrade no macbook pro:

 

de um HD convencional por um SSD 240GB Kingston SSDNow 300.

 

Durante cerca de 5 meses de uso, tudo funcionando perfeitamente. Porém, o Trim não estava ativo (eu acho).

 

Então, de um dia qualquer o SSD começou a ficar muito lento e travar demais. Tentei reinstalar e nesta, travou na instalação.

 

Voltei para o HD convencional e instalação feita e concluída.

 

Nota: lembro ter feito um reset da PRAM algum dia, antes de surgir esse problema. Tem alguma influência na relação com Trim esta ativo ou não ?","2","1","1","1"
"0.6915713","preciso instalar uma interface busca pessoa da intelbras,em um pabx intelbras modulare, gostaria de saber se voce tem o manual da inetrface e que amplificador devo colocar para saida dos alto falantes","1","1","1","1"
"0.4467977","Bom dia amigo tenho um pabx modulare da intelbras de 4 linhas e 12 ramais, agora deu uma probleminha e os ramais nao tocam mais, somente um ramal toca que é o 26, os outros dar sinal mais nao toca os telefones, será que se eu ressetar ela resolve, se você poder me ajudar ficarei grato muito obrigado,olha nao toca nem interno. obrigado.","1","1","1","1"
"0.7089404","

Olá a todos.

Então, me deparei com um problema de um Macbook de um amigo, Mac pro 13 mid 2010. O trackpad só tem uma função, a  indicão da seta e também ao passar o dedo no tracpad se mexe mais nada, clica, mas não funciona.

Tentei a regulagem e nada. troquei o flat do trackpad e também nada. 

O clique funciona se eu ativar em preferências o clique com o dedo, mas clicando não funciona.

Acho que vou ter que trocar p trackpad, pois com o mouse magic pelo bluetooth funciona normalmente.

Alguém tem alguma dica?
","2","1","1","1"
"0.0416616","na kabum eles estão pelo mesmo preço(quase) e não sei qual escolho, pela arquitetura,pela performance, qual vale mais a pena¿
","3","1","1","1"
"0.6899415","

Olá amigo, tenho um MACBOOK PRO 15.4 MODEL A1286.

O HD original danificou e eu troquei por outro HD  convencional de NOTEBOOK de 160 Gb, no ultimo sábado eu coloquei um western digital de 500 Gb e funcionou normalmente, inclusive subiu até com a instalação do Windows 8 que já estava naquele disco rígido.
","2","1","1","1"
"0.6953634","OlÁ tenho uma coorp 8000 intelbras e coloquei uma placa de atendimento automatico disa de 2 canais

gostaria de eu mesmo gravar a mensagem de final de ano, gostaria de saber programar passo a passo o que devo fazer, pois sÓ consegui instalar a placa mas nÃo soube programar se poderem me ajudar fico muito agradecido . Obrigado","1","1","1","1"
"0.1329593","Primeiramente obrigado pela atençao, nao tenho muito conhecimento desta central;mas no Ks nao estou conseguindo transferir as ligaçoes,as teclas dos ramais nao acendem.

e as duas primeiras teclas superiores nao aceitam nenhum comando. Quanto a programaçao:","1","1","1","1"
"0.7039649","olá boa noite ? como eu comsigo dar um master reset do v300,sendo que eu ja coloquei todos os códigos da motorola? obrigado...

","1","1","1","1"
"0.0353855","Tenho uma Gtx 1070 com um AMD 8320 mas só que esta dando muit gargalo e queria melhorar essa parte de processador , estou ciente que vou ter que trocar placa-mãe e memoria , só que nao sei qual processador pegar pra legar a 1070 tranquilo sem gargalo , mas tambem nao queria pagar quase 1500 em um processador ","3","1","1","1"
"0.914671","Estou querendo montar um PC e gostaria de saber como escolher um processador... Eu já sei que a placa-mãe tem que ser compatível com ele e com os outros hardwares. ","3","1","1","1"
"0.1454754","Cara, tenho uma central Digistar XT-88130. Tenho 2 ramais que estão bloqueados, aparece com o cadeado na mesa pc, e preciso desses ramais mais perdi a senha. Tem alguma maneira de liberar eles?","1","1","1","1"
"0.5014421","Boa noite, estou abrindo uma firma de vendas e consertos de centrais e interfones, e gostaria de se possivel receber algumas informaçoes e dicas uteis no ramo, ok muito obrigado","1","1","1","1"
"0.9232014","Tenho uma Hipath 3550. E queria tirar a musica q aparece antes q o atendente

fale alo. alguem pode me ajudar?
","1","1","1","1"
"0.2460503","Tô aprendendo na marra a mexer com telefonia (é muito ruim aprender tudo sozinho, ainda mais sabendo absolutamente nada sobre o assunto).

Na empresa onde trabalho o dono e mantenedor da central telefonica (hipath 1190) veio a falecer. Logo, não consigo usar o System Manager via interface v24 porque está com senha e ninguém (nem a mulher dele) sabe o usuário e senha.","1","1","1","1"
"0.3505377","Ola amigos será que vocês teriam o manual de programação da central hipath 3550. se tiverem me ajudem por favor estou a disposição sou novo aqui mas ja estou no ramo ha um tempão . (pabx,alarme,cftv,)","1","1","1","1"
"0.8223573","Estou muito ansioso pelo ryzen,mas por enquanto montei uma config que eu faria se o ryzen tivese lançado. ","3","1","1","1"
"0.6552295","Uso o microsoft outlook no meu Mac book air. Acontece que quando eu envio uma mensagem ela esta sendo colocada em duplicidade na pasta de itens enviados. Alguem sabe como ajustar isto ? ","2","1","1","1"
"0.1540755","O código de acesso a linha é o mesmo que está programado no pabx?

Está programando pelo ks ou pelo manager?","1","1","1","1"
"0.5781098","Confia em mim, comprar peças para configurações antigas é mais barato, porém seu PC vai se tornar obsoleto mais para frente.. irá gastar dinheiro à toa, sobre a AMD, espere o lançamento da nova linha Ryzen, os processadores FX estão ficando defasados, hj em dia um Pentium G4500(2 núcleos) se iguala a um FX6300(6 núcleos) , eu mesmo tenho um FX4300 e não estou muito satisfeito com ele.. estou a espera dos Ryzen, caso seja outro fracasso da AMD, eu mudo para a Intel 1151, espero ter ajudado,abraços. ","3","1","1","1"
"0.7282746","como ressetar o pabx hipath 1120, a senha do sistema foi alterada","1","1","1","1"
"0.6633641"," Tenho uma central telefonica marca: intelbras modelo: conecta, os ramais estão mudos apenas um telefone que fica na base esta funcionando; pergunto:esta queimada?

Aconteceu varias quedas de energia ""muitos picos "" durante a semana, a partir desse evento os ramais não funcionaram mais.

","1","1","1","1"
"0.4136008","

bom dia

gostaria de ter ajuda pra poder tirar o barrulho da central telefonica, é escutado a radio quando é erguido

a central e interbras
","1","1","1","1"
"0.4090053","Boa tarde pessoal, eu estou com uma dúvida. Eu tenho um AMD PHENOM II X4 945 de 3.0 Ghz. Vale a pena trocá-lo por uma fx 8300 como esse aqui da kabum","3","1","1","1"
"0.1356598"," Montei uma maquina nova esses dias com a placa A88XM-PLUS ,processador A10 7860k,2x4GB Hyperx

A maquina é para uso normal do dia a dia e quem sabe um jogo de vez em quando

porém quando liguei a qualidade de imagem está horrivel,pior que o meu pc aposentado (placa asus também,e um processador intel premium acho....faz anos já ,sem VGA).

é isso mesmo ou tem alguma configuração na qualidade da imagem e eu não fiz(do windows está no maximo ja )........me ajudem..... ","3","1","1","1"
"0.0407128","Boa Tarde

Tenho algumas Centrais Digistar modelo XT72 , e quando por algum motivo preciso trocar a senha que foi perdida ou o usuario nao sabe, preciso resetar a mesma para voltar ao padrão de fabrica e depois voltar o backup das configuraçoes

Ouvi falar que existe um Software que quebra esta senha, se isto é verdade, iria facilitar muito minha vida, pois é frequente este tipo de ocorrencia entre os usuarios.

Alguém conhece este software, ou sabe dizer se procede esta informação","1","1","1","1"
"0.7353185"," Boa noite, ontem realizei a compra de um computador montado peça a peça na pichau, com os seguintes requisitos:

 

PROCESSADOR INTEL CORE I5-7600 KABY LAKE LGA 1151 3.5GHZ 6MB CACHE, BX80677I57600

placa-mãe GIGABYTE GA-B150M-D3H DDR4, CHIPSET B150, LGA 1151 ","3","1","1","1"
"0.1231703","ala galera beleza? meu primeiro tópico espero que me ajudem...

Tenho um Macbook Pro I5, não tem nem 3 meses de uso...

Acontece que o som do fone só funciona o lado direito, e não é problema no Fone, pois uso ele no iphone normalmente e ja testei com outro Fone novo e nada, plugando as caixinhas de som também não funciona, mas quando estou usando o som do próprio macbook (as caixinhas de dentro dele) funciona normalmente...

Isso começou depois que coloquei um amplificador utilizando um cabo P12 com adaptador pra P2, não sei se tem alguma coisa com isso...

Dei uma pesquisada aqui e em outros foruns mas não achei nada disso, achei algo parecido mas ja fiz atualizações, reiniciei etc e nada funcionou...","2","1","1","1"
"0.6309142","Olá pessoal,

Então, tenho um macbook pro 13"" de 2012, e trabalho com edição de video... Há um tempo ele tem ficado cada vez mais lento e tem travado de vez em quando, e agora finalmente consegui uma grana e quero dar um upgrade nele, a começar pela troca do hd por um SSD. Li um pouco por aí e vi que a galera gosta muito do Samsung EVO 840/850, mas fiquei com algumas dúvidas:

O Evo 850 é compatível com o macbook sem maiores problemas? É necessário algum tipo de ssd específico pra MAC ou não existe isso? A única coisa que necessito para realizar a troca é o pendrive bootavel com o Yosemite?","2","1","1","1"
"0.6734792","Bom dia a todos,

preciso de uma ajuda, sobre a Central Intelbras Modulare I. Ela possui 4 linhas e 6 ramais ativos, agora ativei mais 2 ramais, dei permissão para eles fazerem ligações para qualquer lugar, mas não consegui configurar, através de aparelho telefonico, para que esses dois ramais toquem, juntamente com os outros que já tocam, quando a central recebe uma ligação em qualquer uma das 4 linhas. Fico no aguardo e agradeço desde já.","1","1","1","1"
"0.2263338","

Bom Dia, tenho uma Digistar XT-88, ela funciona direitinho, porém tem tempos e tempos os ramais que são liberados ficam ocupados, quando puxa o 0 pra fazer ligação.

já olhei os modos de serviços, tudo que foi possivel fazer eu já fiz,

alguem pode me ajudar ??
","1","1","1","1"
"0.7215201","caro amigo,é só você ir na opção grupos, mas especificamente no linha de grupo/coletiva,clicar em cima da linha do grupo 355 e dentro da caixa seleção achar o ramal do qual você quer adicionar.Espero que tenha lhe ajudado!!!","1","1","1","1"
"0.626846","ola turma preciso do manual da nt 208 , nutron..","1","1","1","1"
"0.8809879","qual processador i5 3 geraçao é melhor que um i3 6100 ","3","1","1","1"
"0.2175009","Salve senhores, estou com a seguinte duvida e gostaria de alguma ajuda se possivel.

Temos uma central 16064 com 8 linhas, reunidas em 2 troncos.

Temos o2 numeros chaves que tocam 1 na mesa operadora e 1 em um terminal inteligente, criando 2 escritorios com numeros chamadores separados.

para receber ligaçoes está quase tudo ok, só gostaria que o pessoal quando tentam capturar uma chamada que a telefonista nao atendeu, nao pegassem de todo o pabx, mas sim dos ramais que ficam naquele escritorio.","1","1","1","1"
"0.9231008","Você comprou o adaptador? A sua placa aceita CPU de 45nm, então, teoricamente poderia dar certo. Eu nunca tinha ouvido falar disso (eu sou da geração Phenom II / Sandy Bridge), mas se eu tiver tempo eu dou uma pesquisada. Eu recomendo pesquisar no Google sobre ""modding 771 to 775"" ou keywords parecidas.","3","1","1","1"
"0.1001651","MAcbook pro não liga nada nem da led no carregador totalmente morto alguem poderia me ajudar  ","2","1","1","1"
"0.1066508","Olá !!!Eu sou novo aqui no clube.... Mais eu queria uma ajuda, o problema é o seguinte estou com uma Central Intelbras 4015 PABX 4 linhas e 15 Ramais, eu queria saber como faço pro ramal 26 deixar de fazer ligação e ficar só como ramal interno????Sem precisar fazer ligação eterna...??? Alguem pode me ajudar? ","1","1","1","1"
"0.3267878","Processador com K faz overclock e sem K não. Se você gosta ou quer aprender a mexer com overclock compre o processador com K e uma Z170. Se overclock não é seu objetivo pegue um 6600 com uma H170. ","3","1","1","1"
"0.1374842","ola gostaria de saber como fazer para habilitar linhas de voip em um DIGISTAR, ja possuo u link E1 e 2 troncos analogico que sao ligados as interface celulas,porém tentei habilitar na mesma categoria dos troncos analogico e nao obtive sucesso agradeço se tiver sugestao ou mesmo a programaçao a ser relizada","1","1","1","1"
"0.848489","Boa tarde amigo!

Qual é a versao do Mac OS X você esta tentando instalar?

Esta tentando com media (DVD), baixou o Lion da appstore ou com o pendrive??

Muitos users reclamam de lentidao apos instalar o lion via mac appstore! pois ele vai por cima de tudo que ja esta no mac!","2","1","1","1"
"0.9357725","Próxima arquitetura da AMD, terá algumas novidades e foca no ganho de desempenho por núcleo.

 

Alguns detalhes sobre isso, no link abaixo.","3","1","1","1"
"0.5302787","Bom Dia, sou usuário novo no forum.

Estou precisando acessar o a central Siemens Path 3550, via Hipath 3000 Manager, mas não consigo via rede. Como faço para configurar esse programa?

Alguém pode me ajudar?","1","1","1","1"
"0.6557108","Gostaria de saber como eu faÇo para retirar o noturno automatico da central alcatel 4200 pelo ks ramal atendedor e se tiver o manual do mesmo eu agradeÇo.

Um abraÇo fique com deus!","1","1","1","1"
"0.6710292"," Você já tem uma placa-mãe?? Pois ambos utilizam conexões diferentes.

 

Seguindo a teoria, o mais novo (i7-7700k) seria mais recomendado por ser mais novo, tecnologia mais avançada. Porém acabou de lançar essa geração, eu não entraria nela de cabeça. Acho melhor esperar ou comprar um de sexta geração. i7-6700k seguiria a mesma faixa. ","3","1","1","1"
"0.5450959","Formatei HD interno e eliminei as partições o mac travo logo liguei novamente e agora não parece o HD só uma pasta com signo de interrogação ? e não deixa instalar nada, já tente iniciar com ""c"" Shift""  command + R e nada. me ajudem profavor. ","2","1","1","1"
"0.2489413","enho uma central Hipath simemens 1150 e não consigo trocar a mensagem existente nela.

pois a empresa mudou de nome e a mensagem esta ativa no atemdimento de linha externa é antiga , já tentei pelo cabo v.24 e por teclado proset 3030 e nada .","1","1","1","1"
"0.8783405","Bom dia

Aqui na empresa temos o PABX Hipath 3800 e não estou conseguindo configurar o modo noturno automatico.

Alguem sabe como configurar??","1","1","1","1"
"0.1578171","Pessoal, meu macbook pro mid-2010 já não é coberto pela assistencia da Apple, levei em 2 assistencias e nao conseguem fazem voltar a vida. Começou ficando lento, depois nao inicializava rodando eternamente no loading, agora nao liga mais. Existe conserto dele em Sao Paulo? E em caso negativo, rola achar placa substituta por menos de R$1000?","2","1","1","1"
"0.914623","Amigo, esse adaptador utiliza um Chip MediaTek RT5370 (antiga Ralink), porém só encontrei o driver para OS X 10.9 Mavericks:","2","1","1","1"
"0.9031417","Olá pessoal!

A alguns meses eu vim aqui pedir ajuda por causa de um problema no HD do meu iMac 7,1 20"", no post que vocês podem ver aqui.

Pois bem, o hd morreu, estava com danos físicos.

Usei o computador bootando a partir de um HD externo USB2.0 de 320G durante alguns meses.

Era dolorosamente lento, mas conseguia fazer tudo que precisava, afinal uso para trabalhar e não podia ficar nenhum dia sem ele.

Eu estava com um dilema para trocar o HD interno, ou entregava o coitado nas mãos da única autorizada Apple de Curitiba, cujo atendimento é lento, caro e muito ruim.

Ou eu mesma colocava as mãos na massa.

Foi a opção nº2, então aqui vai o passo a passo do que eu fiz! ","2","1","1","1"
"0.7910272","Olá pessoal! Já tinha alguns dias que meu Mac reclamava de falta de espaço. E hoje resolvi encarar o problema e entender o que estava acontecendo. Com dicas de páginas e daqui do fórum consegui liberar 16 Gb de espaço. Acontece que, quando faço uso do Utilizador de disco, para apagar o Espaço Livre, ele sempre diz que: ""Apagamento Seguro do Espaço Livre falhou com o erro:Não foi possível criar o arquivo temporário."". Gostaria de saber se alguém já passou pelo mesmo, se podem me indicar o que devo fazer, se estou numa fria muito grande... Uma luz!!!  ","2","1","1","1"
